Customer placed order datetime,Placed order with restaurant datetime,Driver at restaurant datetime,Delivered to consumer datetime,Driver ID,Restaurant ID,Consumer ID,Delivery Region,Is ASAP,Order total,Amount of discount,Amount of tip,Refunded amount,Customer placed order (minutes),Placed order with restaurant (minutes),Driver at restaurant (minutes),Delivered to consumer (minutes),Day,Time_to_Restaurant (min),Restaurant_Prep_Time (min),Total_Delivery_Time (min),DayOfWeek,IsWeekend,IsHolidayPeriod,Net_Revenue,Hour_of_Day
08 00:33:28,08 00:39:02,08 01:12:31,08 01:36:05,313,105,12034,Palo Alto,False,45.59,0.0,0.0,0.0,10113.466666666667,10119.033333333333,10152.516666666666,10176.083333333334,8,5.5666666666656965,33.483333333333576,62.61666666666679,Tuesday,0,0,45.59,0
08 00:33:33,08 00:33:54,,08 02:01:54,327,8,991,Palo Alto,True,108.5,0.0,10.0,0.0,10113.55,10113.9,,10201.9,8,0.3500000000003638,,88.35000000000036,Tuesday,0,0,108.5,0
08 00:33:37,08 00:37:07,08 00:55:12,08 01:15:35,64,76,6675,Mountain View,True,39.5,0.0,4.62,0.0,10113.616666666667,10117.116666666667,10135.2,10155.583333333334,8,3.5,18.08333333333394,41.96666666666715,Tuesday,0,0,39.5,0
08 00:35:46,08 00:41:10,08 01:01:31,08 01:16:56,245,122,9567,Mountain View,True,20.03,0.0,1.29,0.0,10115.766666666666,10121.166666666666,10141.516666666666,10156.933333333332,8,5.399999999999636,20.350000000000364,41.16666666666606,Tuesday,0,0,20.03,0
08 00:37:07,08 00:42:19,,08 01:09:05,145,84,86696,Palo Alto,True,31.45,6.0,1.17,0.0,10117.116666666667,10122.316666666668,,10149.083333333334,8,5.200000000000728,,31.96666666666715,Tuesday,0,0,31.45,0
08 00:37:13,08 00:38:01,08 00:53:17,08 01:43:59,324,8,134,Palo Alto,True,50.42,0.0,2.04,0.0,10117.216666666667,10118.016666666666,10133.283333333333,10183.983333333334,8,0.7999999999992724,15.266666666666424,66.76666666666642,Tuesday,0,0,50.42,0
08 00:37:45,08 00:37:56,08 00:48:34,08 01:14:18,349,8,2487,Palo Alto,True,30.96,0.0,1.14,0.0,10117.75,10117.933333333332,10128.566666666668,10154.3,8,0.18333333333248447,10.633333333335031,36.54999999999927,Tuesday,0,0,30.96,0
08 00:37:51,08 00:39:21,,08 01:34:48,324,9,640,Palo Alto,True,76.58,0.0,6.49,0.0,10117.85,10119.35,,10174.8,8,1.5,,56.94999999999891,Tuesday,0,0,76.58,0
08 00:37:53,08 00:42:02,08 00:48:35,08 01:14:16,314,9,3261,Palo Alto,True,97.3,0.0,4.19,0.0,10117.883333333333,10122.033333333333,10128.583333333334,10154.266666666666,8,4.149999999999636,6.550000000001091,36.38333333333321,Tuesday,0,0,97.3,0
08 00:38:06,08 01:06:05,08 01:54:22,08 02:06:22,29,8,2347,Palo Alto,False,36.88,0.0,2.84,0.0,10118.1,10146.083333333334,10194.366666666667,10206.366666666667,8,27.983333333333576,48.28333333333285,88.26666666666642,Tuesday,0,0,36.88,0
08 00:38:09,08 00:42:47,08 01:14:36,08 01:30:56,131,183,86682,San Jose,True,67.92,6.0,2.84,0.0,10118.15,10122.783333333333,10154.6,10170.933333333332,8,4.633333333333212,31.816666666667516,52.78333333333285,Tuesday,0,0,67.92,0
08 00:38:09,08 00:40:54,08 01:21:10,08 01:46:46,207,76,86685,Mountain View,True,62.88,6.0,5.23,0.0,10118.15,10120.9,10161.166666666666,10186.766666666666,8,2.75,40.266666666666424,68.61666666666679,Tuesday,0,0,62.88,0
08 00:38:30,08 00:38:53,08 01:13:11,08 01:23:53,274,57,6286,Mountain View,True,48.41,0.0,3.9,0.0,10118.5,10118.883333333333,10153.183333333332,10163.883333333333,8,0.38333333333321207,34.29999999999927,45.38333333333321,Tuesday,0,0,48.41,0
08 00:39:55,08 00:41:06,,08 01:24:21,64,76,1060,Mountain View,True,37.97,0.0,3.8,0.0,10119.916666666666,10121.1,,10164.35,8,1.1833333333343035,,44.4333333333343,Tuesday,0,0,37.97,0
08 00:39:58,08 00:40:42,08 00:46:16,08 01:42:50,112,8,7437,Palo Alto,True,49.34,0.0,1.99,0.0,10119.966666666667,10120.7,10126.266666666666,10182.833333333334,8,0.7333333333335759,5.5666666666656965,62.86666666666679,Tuesday,0,0,49.34,0
08 00:40:04,08 00:42:10,08 01:08:41,08 02:35:21,79,8,14043,Palo Alto,True,155.66,0.0,6.6,0.0,10120.066666666668,10122.166666666666,10148.683333333332,10235.35,8,2.099999999998545,26.516666666666424,115.28333333333285,Tuesday,0,0,155.66,0
08 00:40:21,08 00:42:24,08 00:57:07,08 01:17:42,320,83,7059,Palo Alto,True,35.8,0.0,5.0,0.0,10120.35,10122.4,10137.116666666667,10157.7,8,2.0499999999992724,14.716666666667152,37.350000000000364,Tuesday,0,0,35.8,0
08 00:40:51,08 01:01:01,08 01:25:31,08 01:42:39,215,16,63822,Palo Alto,False,60.32,0.0,4.99,10.99,10120.85,10141.016666666666,10165.516666666666,10182.65,8,20.16666666666606,24.5,61.79999999999927,Tuesday,0,0,49.33,0
08 00:42:26,08 00:53:54,08 01:20:04,08 01:45:17,248,45,2342,Mountain View,True,33.57,0.0,3.8,0.0,10122.433333333332,10133.9,10160.066666666668,10185.283333333333,8,11.466666666667152,26.16666666666788,62.850000000000364,Tuesday,0,0,33.57,0
08 00:42:54,08 00:43:33,08 00:56:59,08 01:13:28,80,10,6980,Palo Alto,True,26.66,0.0,1.33,0.0,10122.9,10123.55,10136.983333333334,10153.466666666667,8,0.6499999999996362,13.433333333334303,30.566666666667516,Tuesday,0,0,26.66,0
08 00:44:51,08 00:45:42,,08 01:56:48,112,9,49311,Palo Alto,True,49.99,0.0,4.04,0.0,10124.85,10125.7,,10196.8,8,0.8500000000003638,,71.94999999999891,Tuesday,0,0,49.99,0
08 00:45:14,08 00:49:22,08 01:00:03,08 01:16:27,147,72,12422,Palo Alto,True,47.37,0.0,1.89,0.0,10125.233333333334,10129.366666666667,10140.05,10156.45,8,4.133333333333212,10.683333333332484,31.21666666666715,Tuesday,0,0,47.37,0
08 00:46:57,08 00:49:05,08 01:02:15,08 01:21:57,267,86,3657,Palo Alto,True,44.28,0.0,0.0,0.0,10126.95,10129.083333333334,10142.25,10161.95,8,2.133333333333212,13.16666666666606,35.0,Tuesday,0,0,44.28,0
08 00:47:29,08 01:05:17,08 01:42:34,08 02:19:50,227,194,44483,San Jose,True,44.06,0.0,3.5,0.0,10127.483333333334,10145.283333333333,10182.566666666668,10219.833333333334,8,17.799999999999272,37.28333333333467,92.35000000000036,Tuesday,0,0,44.06,0
08 00:49:28,08 00:50:26,08 01:00:43,08 01:35:14,340,68,4145,Palo Alto,True,54.94,0.0,2.25,0.0,10129.466666666667,10130.433333333332,10140.716666666667,10175.233333333334,8,0.9666666666653327,10.283333333334667,45.766666666666424,Tuesday,0,0,54.94,0
08 00:49:34,08 00:52:30,08 01:19:15,08 01:30:26,274,44,3016,Mountain View,True,43.8,0.0,3.47,0.0,10129.566666666668,10132.5,10159.25,10170.433333333332,8,2.9333333333324845,26.75,40.86666666666497,Tuesday,0,0,43.8,0
08 00:51:49,08 00:57:56,08 01:09:18,08 02:24:06,249,125,12788,San Jose,True,38.79,0.0,3.01,0.0,10131.816666666668,10137.933333333332,10149.3,10224.1,8,6.116666666664969,11.366666666666788,92.28333333333285,Tuesday,0,0,38.79,0
08 00:54:16,08 00:55:41,08 01:07:12,08 01:28:49,343,10,46626,Palo Alto,True,75.44,6.0,3.19,0.0,10134.266666666666,10135.683333333332,10147.2,10168.816666666668,8,1.4166666666660603,11.516666666668243,34.55000000000109,Tuesday,0,0,75.44,0
08 00:55:07,08 00:58:49,,08 01:48:08,109,170,86704,San Jose,True,33.08,6.0,4.96,0.0,10135.116666666667,10138.816666666668,,10188.133333333333,8,3.7000000000007276,,53.016666666666424,Tuesday,0,0,33.08,0
08 00:55:19,08 00:57:08,08 01:31:10,08 02:00:17,227,194,86730,San Jose,True,20.14,6.0,0.65,0.0,10135.316666666668,10137.133333333333,10171.166666666666,10200.283333333333,8,1.8166666666656965,34.03333333333285,64.96666666666533,Tuesday,0,0,20.14,0
08 00:56:19,08 00:56:36,08 01:13:40,08 01:34:35,308,41,5709,Palo Alto,True,79.35,0.0,10.11,0.0,10136.316666666668,10136.6,10153.666666666666,10174.583333333334,8,0.28333333333284827,17.066666666665697,38.266666666666424,Tuesday,0,0,79.35,0
08 00:56:58,08 01:02:59,,08 01:54:20,198,248,12386,Mountain View,True,45.1,0.0,3.59,0.0,10136.966666666667,10142.983333333334,,10194.333333333334,8,6.016666666666424,,57.36666666666679,Tuesday,0,0,45.1,0
08 00:59:17,08 01:05:27,08 01:15:41,08 01:29:40,265,5,1551,Palo Alto,True,68.42,0.0,5.74,0.0,10139.283333333333,10145.45,10155.683333333332,10169.666666666666,8,6.166666666667879,10.233333333331757,30.383333333333212,Tuesday,0,0,68.42,0
08 01:00:12,08 01:02:52,08 01:14:12,08 01:52:49,242,8,3813,Palo Alto,True,25.52,0.0,1.28,0.0,10140.2,10142.866666666667,10154.2,10192.816666666668,8,2.6666666666660603,11.33333333333394,52.61666666666679,Tuesday,0,0,25.52,1
08 01:01:32,08 01:07:45,08 01:27:46,08 01:49:57,219,53,5648,Palo Alto,True,53.31,0.0,2.67,0.0,10141.533333333333,10147.75,10167.766666666666,10189.95,8,6.216666666667152,20.016666666666424,48.41666666666788,Tuesday,0,0,53.31,1
08 01:01:44,08 01:04:08,,08 01:32:57,145,20,4606,Palo Alto,True,71.08,0.0,3.55,0.0,10141.733333333334,10144.133333333333,,10172.95,8,2.399999999999636,,31.21666666666715,Tuesday,0,0,71.08,1
08 01:01:44,08 01:06:07,08 01:36:55,08 01:57:20,97,98,36070,Mountain View,True,51.46,0.0,2.57,0.0,10141.733333333334,10146.116666666667,10176.916666666666,10197.333333333334,8,4.383333333333212,30.799999999999272,55.600000000000364,Tuesday,0,0,51.46,1
08 01:01:53,08 01:07:46,08 01:13:20,08 01:34:22,282,182,58250,San Jose,True,38.9,6.0,1.95,0.0,10141.883333333333,10147.766666666666,10153.333333333334,10174.366666666667,8,5.883333333333212,5.5666666666675155,32.483333333333576,Tuesday,0,0,38.9,1
08 01:02:16,08 01:08:06,08 01:41:34,08 02:08:02,242,258,2181,Palo Alto,True,40.69,0.0,3.19,0.0,10142.266666666666,10148.1,10181.566666666668,10208.033333333333,8,5.83333333333394,33.46666666666715,65.76666666666642,Tuesday,0,0,40.69,1
08 01:02:56,08 01:08:03,08 01:32:41,08 01:49:11,147,107,13628,Palo Alto,True,30.96,0.0,1.55,0.0,10142.933333333332,10148.05,10172.683333333332,10189.183333333332,8,5.116666666666788,24.633333333333212,46.25,Tuesday,0,0,30.96,1
08 01:03:04,08 01:06:18,08 01:33:41,08 02:06:50,330,63,80278,Palo Alto,True,27.7,0.0,2.99,0.0,10143.066666666668,10146.3,10173.683333333332,10206.833333333334,8,3.233333333331757,27.383333333333212,63.766666666666424,Tuesday,0,0,27.7,1
08 01:03:31,08 01:06:55,,08 01:56:15,147,20,10689,Palo Alto,True,34.17,0.0,3.88,0.0,10143.516666666666,10146.916666666666,,10196.25,8,3.399999999999636,,52.733333333333576,Tuesday,0,0,34.17,1
08 01:04:01,08 01:06:21,08 01:27:18,08 01:42:19,267,10,11956,Palo Alto,True,25.52,0.0,0.89,0.0,10144.016666666666,10146.35,10167.3,10182.316666666668,8,2.3333333333339397,20.94999999999891,38.30000000000109,Tuesday,0,0,25.52,1
08 01:04:04,08 01:25:40,08 01:35:28,08 02:12:22,64,29,8254,Mountain View,True,47.87,0.0,1.92,0.0,10144.066666666668,10165.666666666666,10175.466666666667,10212.366666666667,8,21.599999999998545,9.800000000001091,68.29999999999927,Tuesday,0,0,47.87,1
08 01:07:39,08 01:16:59,08 01:20:59,08 01:42:05,80,12,2954,Palo Alto,True,60.76,0.0,3.04,0.0,10147.65,10156.983333333334,10160.983333333334,10182.083333333334,8,9.33333333333394,4.0,34.4333333333343,Tuesday,0,0,60.76,1
08 01:09:09,08 01:28:41,08 01:56:01,08 02:11:15,337,240,9833,Mountain View,True,44.5,0.0,1.77,0.0,10149.15,10168.683333333332,10196.016666666666,10211.25,8,19.53333333333285,27.33333333333394,62.100000000000364,Tuesday,0,0,44.5,1
08 01:09:34,08 01:12:23,08 01:22:12,08 01:53:04,154,107,7991,Palo Alto,True,69.4,0.0,10.41,0.0,10149.566666666668,10152.383333333333,10162.2,10193.066666666668,8,2.8166666666656965,9.816666666667516,43.5,Tuesday,0,0,69.4,1
08 01:10:35,08 01:15:15,08 01:30:54,08 01:54:37,334,340,79259,San Jose,True,61.48,0.0,7.63,0.0,10150.583333333334,10155.25,10170.9,10194.616666666667,8,4.66666666666606,15.649999999999636,44.03333333333285,Tuesday,0,0,61.48,1
08 01:12:05,08 01:16:30,08 01:20:34,08 02:10:11,156,3,71287,Palo Alto,True,14.65,0.0,0.73,0.0,10152.083333333334,10156.5,10160.566666666668,10210.183333333332,8,4.41666666666606,4.0666666666675155,58.099999999998545,Tuesday,0,0,14.65,1
08 01:12:38,08 01:14:39,08 01:38:30,08 01:58:58,311,28,8880,Palo Alto,True,37.97,0.0,4.41,0.0,10152.633333333333,10154.65,10178.5,10198.966666666667,8,2.016666666666424,23.850000000000364,46.33333333333394,Tuesday,0,0,37.97,1
08 01:13:21,08 01:13:48,08 01:20:03,08 01:41:31,349,27,1369,Palo Alto,True,40.04,0.0,1.56,0.0,10153.35,10153.8,10160.05,10181.516666666666,8,0.4499999999989086,6.25,28.16666666666606,Tuesday,0,0,40.04,1
08 01:13:24,08 01:19:29,08 01:33:27,08 01:49:23,337,216,40233,Mountain View,True,41.83,0.0,2.09,0.0,10153.4,10159.483333333334,10173.45,10189.383333333333,8,6.08333333333394,13.966666666667152,35.983333333333576,Tuesday,0,0,41.83,1
08 01:13:42,08 01:14:32,08 01:21:42,08 01:26:22,73,48,68518,Palo Alto,True,38.46,0.0,1.49,0.0,10153.7,10154.533333333333,10161.7,10166.366666666667,8,0.8333333333321207,7.166666666667879,12.66666666666606,Tuesday,0,0,38.46,1
08 01:14:11,08 01:50:45,08 02:12:05,08 02:21:10,97,220,4326,Mountain View,False,41.29,0.0,2.06,0.0,10154.183333333332,10190.75,10212.083333333334,10221.166666666666,8,36.566666666667516,21.33333333333394,66.98333333333358,Tuesday,0,0,41.29,1
08 01:15:10,08 01:15:30,08 01:41:40,08 02:01:13,345,63,358,Palo Alto,True,29.76,0.0,2.18,0.0,10155.166666666666,10155.5,10181.666666666666,10201.216666666667,8,0.33333333333393966,26.16666666666606,46.05000000000109,Tuesday,0,0,29.76,1
08 01:17:12,08 01:18:51,08 01:40:53,08 01:46:07,168,150,85449,San Jose,True,29.88,6.0,3.29,0.0,10157.2,10158.85,10180.883333333333,10186.116666666667,8,1.6499999999996362,22.03333333333285,28.91666666666606,Tuesday,0,0,29.88,1
08 01:18:06,08 01:21:42,08 01:27:18,08 02:04:45,317,194,86775,San Jose,True,41.34,6.0,2.0,0.0,10158.1,10161.7,10167.3,10204.75,8,3.600000000000364,5.599999999998545,46.649999999999636,Tuesday,0,0,41.34,1
08 01:19:21,08 01:20:55,08 01:33:33,08 01:55:35,291,94,85276,Palo Alto,True,37.54,0.0,2.9,0.0,10159.35,10160.916666666666,10173.55,10195.583333333334,8,1.5666666666656965,12.633333333333212,36.233333333333576,Tuesday,0,0,37.54,1
08 01:19:30,08 01:20:02,08 01:29:39,08 01:54:12,319,107,10417,Palo Alto,True,48.9,0.0,3.0,0.0,10159.5,10160.033333333333,10169.65,10194.2,8,0.5333333333328483,9.616666666666788,34.70000000000073,Tuesday,0,0,48.9,1
08 01:20:05,08 01:30:48,08 01:52:01,08 02:09:20,200,66,6806,Palo Alto,True,14.16,0.0,5.0,0.0,10160.083333333334,10170.8,10192.016666666666,10209.333333333334,8,10.716666666665333,21.21666666666715,49.25,Tuesday,0,0,14.16,1
08 01:20:08,08 01:21:45,,08 01:58:51,317,194,10378,San Jose,True,56.03,0.0,4.6,0.0,10160.133333333333,10161.75,,10198.85,8,1.616666666666788,,38.71666666666715,Tuesday,0,0,56.03,1
08 01:22:02,08 01:23:16,08 01:45:12,08 02:05:37,308,200,1368,Palo Alto,True,62.28,0.0,7.76,0.0,10162.033333333333,10163.266666666666,10185.2,10205.616666666667,8,1.2333333333335759,21.933333333334303,43.58333333333394,Tuesday,0,0,62.28,1
08 01:22:12,08 01:23:07,08 01:47:37,08 02:09:08,259,205,86804,Palo Alto,True,33.02,6.0,3.3,0.0,10162.2,10163.116666666667,10187.616666666667,10209.133333333333,8,0.9166666666660603,24.5,46.933333333332484,Tuesday,0,0,33.02,1
08 01:22:30,08 01:23:09,08 01:46:14,08 02:25:06,340,47,12737,Palo Alto,True,46.18,0.0,5.54,0.0,10162.5,10163.15,10186.233333333334,10225.1,8,0.6499999999996362,23.08333333333394,62.600000000000364,Tuesday,0,0,46.18,1
08 01:22:35,08 01:26:16,08 01:45:14,08 02:10:44,282,147,13350,San Jose,True,51.57,0.0,5.0,15.17,10162.583333333334,10166.266666666666,10185.233333333334,10210.733333333334,8,3.6833333333324845,18.96666666666715,48.149999999999636,Tuesday,0,0,36.4,1
08 01:22:49,08 01:23:13,08 01:42:59,08 01:59:08,343,10,1522,Palo Alto,True,41.89,0.0,4.19,0.0,10162.816666666668,10163.216666666667,10182.983333333334,10199.133333333333,8,0.3999999999996362,19.766666666666424,36.3166666666657,Tuesday,0,0,41.89,1
08 01:26:01,08 02:14:03,08 02:34:45,08 03:03:06,340,47,9940,Palo Alto,False,66.3,0.0,8.31,0.0,10166.016666666666,10214.05,10234.75,10263.1,8,48.03333333333285,20.700000000000728,97.08333333333394,Tuesday,0,0,66.3,1
08 01:26:06,08 01:30:08,08 02:45:45,08 02:54:07,245,45,5210,Mountain View,True,109.69,0.0,9.53,0.0,10166.1,10170.133333333333,10245.75,10254.116666666667,8,4.033333333332848,75.61666666666679,88.01666666666642,Tuesday,0,0,109.69,1
08 01:26:08,08 01:27:57,08 02:06:51,08 02:22:26,267,84,2575,Palo Alto,True,31.88,0.0,0.0,0.0,10166.133333333333,10167.95,10206.85,10222.433333333332,8,1.8166666666675155,38.899999999999636,56.29999999999927,Tuesday,0,0,31.88,1
08 01:27:04,08 01:29:51,08 02:14:36,08 02:18:38,274,264,26373,Mountain View,True,52.65,0.0,8.0,0.0,10167.066666666668,10169.85,10214.6,10218.633333333333,8,2.7833333333328483,44.75,51.5666666666657,Tuesday,0,0,52.65,1
08 01:27:36,08 01:30:37,08 01:57:14,08 02:23:24,219,105,3631,Palo Alto,True,62.39,0.0,2.59,0.0,10167.6,10170.616666666667,10197.233333333334,10223.4,8,3.016666666666424,26.616666666666788,55.79999999999927,Tuesday,0,0,62.39,1
08 01:27:57,08 01:28:27,08 02:03:26,08 02:15:17,147,20,2978,Palo Alto,True,20.08,0.0,1.0,0.0,10167.95,10168.45,10203.433333333332,10215.283333333333,8,0.5,34.98333333333176,47.33333333333212,Tuesday,0,0,20.08,1
08 01:28:30,08 01:34:09,,08 02:26:52,277,251,41703,Mountain View,True,46.18,0.0,4.62,0.0,10168.5,10174.15,,10226.866666666667,8,5.649999999999636,,58.36666666666679,Tuesday,0,0,46.18,1
08 01:28:34,08 01:44:38,,08 02:01:38,80,123,9672,Palo Alto,True,18.48,0.0,3.0,0.0,10168.566666666668,10184.633333333333,,10201.633333333333,8,16.066666666665697,,33.0666666666657,Tuesday,0,0,18.48,1
08 01:28:38,08 01:31:58,08 02:08:18,08 02:46:45,112,19,33920,Palo Alto,True,202.64,0.0,26.29,0.0,10168.633333333333,10171.966666666667,10208.3,10246.75,8,3.3333333333339397,36.33333333333212,78.11666666666679,Tuesday,0,0,202.64,1
08 01:29:12,08 01:32:02,08 02:09:33,08 02:25:39,320,10,11208,Palo Alto,True,27.15,0.0,1.94,0.0,10169.2,10172.033333333333,10209.55,10225.65,8,2.8333333333321207,37.516666666666424,56.44999999999891,Tuesday,0,0,27.15,1
08 01:30:06,08 01:31:22,,08 02:41:35,216,68,7235,Palo Alto,True,21.22,0.0,1.06,0.0,10170.1,10171.366666666667,,10241.583333333334,8,1.2666666666664241,,71.48333333333358,Tuesday,0,0,21.22,1
08 01:30:20,08 01:39:15,,08 02:20:08,265,27,86795,Palo Alto,True,41.24,6.0,3.24,0.0,10170.333333333334,10179.25,,10220.133333333333,8,8.91666666666606,,49.79999999999927,Tuesday,0,0,41.24,1
08 01:31:18,08 01:42:23,08 01:56:04,08 02:13:36,349,114,86754,Palo Alto,True,16.33,6.0,0.47,0.0,10171.3,10182.383333333333,10196.066666666668,10213.6,8,11.08333333333394,13.683333333334303,42.30000000000109,Tuesday,0,0,16.33,1
08 01:33:10,08 01:44:09,08 01:53:32,08 02:20:53,248,38,8367,Mountain View,True,20.08,0.0,0.64,0.0,10173.166666666666,10184.15,10193.533333333333,10220.883333333333,8,10.983333333333576,9.383333333333212,47.71666666666715,Tuesday,0,0,20.08,1
08 01:33:36,08 01:34:31,08 01:56:54,08 02:19:03,228,316,14326,San Jose,True,34.29,6.0,1.71,0.0,10173.6,10174.516666666666,10196.9,10219.05,8,0.9166666666660603,22.383333333333212,45.44999999999891,Tuesday,0,0,34.29,1
08 01:34:03,08 01:38:57,08 02:09:58,08 02:29:53,311,9,29460,Palo Alto,True,104.31,0.0,15.0,0.0,10174.05,10178.95,10209.966666666667,10229.883333333333,8,4.900000000001455,31.016666666666424,55.83333333333394,Tuesday,0,0,104.31,1
08 01:34:49,08 01:38:19,08 01:45:41,08 02:20:16,64,225,8623,Mountain View,True,24.41,0.0,3.36,0.0,10174.816666666668,10178.316666666668,10185.683333333332,10220.266666666666,8,3.5,7.366666666664969,45.44999999999891,Tuesday,0,0,24.41,1
08 01:35:40,08 01:47:10,08 01:51:50,08 02:12:43,207,43,11357,Mountain View,True,35.85,0.0,1.79,0.0,10175.666666666666,10187.166666666666,10191.833333333334,10212.716666666667,8,11.5,4.666666666667879,37.05000000000109,Tuesday,0,0,35.85,1
08 01:36:16,08 01:43:51,08 01:58:10,08 02:17:12,198,26,86715,Mountain View,True,28.67,6.0,4.17,17.73,10176.266666666666,10183.85,10198.166666666666,10217.2,8,7.58333333333394,14.316666666665697,40.9333333333343,Tuesday,0,0,10.940000000000001,1
08 01:36:18,08 01:40:35,08 01:59:47,08 02:16:51,200,9,5063,Palo Alto,True,46.67,0.0,5.61,0.0,10176.3,10180.583333333334,10199.783333333333,10216.85,8,4.283333333334667,19.19999999999891,40.55000000000109,Tuesday,0,0,46.67,1
08 01:36:19,08 01:36:49,08 02:17:58,08 02:31:14,311,20,2482,Palo Alto,True,22.77,0.0,3.0,0.0,10176.316666666668,10176.816666666668,10217.966666666667,10231.233333333334,8,0.5,41.149999999999636,54.91666666666606,Tuesday,0,0,22.77,1
08 01:38:35,08 01:45:08,08 02:06:57,08 02:33:56,291,62,6610,Palo Alto,True,33.19,0.0,1.66,0.0,10178.583333333334,10185.133333333333,10206.95,10233.933333333332,8,6.549999999999272,21.816666666667516,55.349999999998545,Tuesday,0,0,33.19,1
08 01:38:44,08 01:39:47,,08 02:23:55,319,20,46325,Palo Alto,True,45.02,0.0,4.5,0.0,10178.733333333334,10179.783333333333,,10223.916666666666,8,1.0499999999992724,,45.183333333332484,Tuesday,0,0,45.02,1
08 01:38:49,08 01:39:00,08 02:12:21,08 02:27:59,154,8,11637,Palo Alto,True,23.4,0.0,0.8,0.0,10178.816666666668,10179.0,10212.35,10227.983333333334,8,0.18333333333248447,33.350000000000364,49.16666666666606,Tuesday,0,0,23.4,1
08 01:39:01,08 02:09:20,08 02:13:46,08 02:23:50,242,12,77788,Palo Alto,True,18.94,0.0,3.0,0.0,10179.016666666666,10209.333333333334,10213.766666666666,10223.833333333334,8,30.316666666667516,4.4333333333324845,44.816666666667516,Tuesday,0,0,18.94,1
08 01:39:39,08 01:50:23,,08 02:31:14,340,83,86803,Palo Alto,True,42.92,6.0,3.39,0.0,10179.65,10190.383333333333,,10231.233333333334,8,10.733333333333576,,51.58333333333394,Tuesday,0,0,42.92,1
08 01:39:54,08 01:48:36,,08 02:31:35,195,96,2041,Palo Alto,True,35.36,0.0,1.35,0.0,10179.9,10188.6,,10231.583333333334,8,8.700000000000728,,51.6833333333343,Tuesday,0,0,35.36,1
08 01:40:07,08 01:45:19,08 02:14:04,08 02:42:19,97,76,63729,Mountain View,True,53.63,0.0,2.68,0.0,10180.116666666667,10185.316666666668,10214.066666666668,10242.316666666668,8,5.200000000000728,28.75,62.20000000000073,Tuesday,0,0,53.63,1
08 01:40:48,08 01:45:32,08 02:30:40,08 02:48:22,200,107,21479,Palo Alto,True,39.17,0.0,1.52,0.0,10180.8,10185.533333333333,10230.666666666666,10248.366666666667,8,4.733333333333576,45.13333333333321,67.56666666666752,Tuesday,0,0,39.17,1
